Operator,In Out Travelling,Network Type,Rating,Call Drop Category,Latitude,Longitude,State Name
RJio,Indoor,4G,1,Poor Voice Quality,10.07363992,78.77506134,Tamil Nadu
RJio,Outdoor,4G,1,Poor Voice Quality,30.31171062,77.97925133,Uttarakhand
RJio,Travelling,4G,5,Satisfactory,21.118609699999997,79.09708859999999,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.118609699999997,79.09708859999999,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.101831699999998,79.0009318,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1083009,78.9784901,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1083009,78.9784901,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1083009,78.9784901,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1083009,78.9784901,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1119451,78.98142299999999,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1119451,78.98142299999999,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1119451,78.98142299999999,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1119451,78.98142299999999,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1119451,78.98142299999999,Maharashtra
RJio,Travelling,4G,1,Poor Voice Quality,21.1119451,78.98142299999999,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1119451,78.98142299999999,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1199546,79.09539570000001,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1064862,78.97884350000001,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1064862,78.97884350000001,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.108575899999998,78.9770765,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.109704100000002,78.9830843,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1064862,78.97884350000001,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1119557,78.983791,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1064862,78.97884350000001,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1085644,78.9792161,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1095311,78.9805046,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1064862,78.97884350000001,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1064862,78.97884350000001,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.120041600000004,79.0953688,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.118609699999997,79.09708859999999,Maharashtra
RJio,Travelling,4G,1,Poor Voice Quality,21.118609699999997,79.09708859999999,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.118609699999997,79.09708859999999,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.120041600000004,79.0953688,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.120041600000004,79.0953688,Maharashtra
Airtel,Travelling,4G,5,Satisfactory,21.120041600000004,79.0953688,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.120041600000004,79.0953688,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1049929,78.9784901,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1121406,78.9866181,Maharashtra
RJio,Indoor,4G,1,Poor Voice Quality,21.118609699999997,79.09708859999999,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.118609699999997,79.09708859999999,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1068538,78.97884350000001,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1131519,78.9831277,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1131519,78.9831277,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1112206,78.983791,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.119560399999997,79.09838359999999,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1198263,79.0979381,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1198263,79.0979381,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1198263,79.0979381,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1131519,78.9831277,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1131519,78.9831277,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1131519,78.9831277,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1131519,78.9831277,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1131519,78.9831277,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1085824,78.97921629999999,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Indoor,4G,5,Satisfactory,19.0644402,72.8650808,Maharashtra
Vodafone,Outdoor,3G,5,Satisfactory,19.2296502,72.8653281,Maharashtra
Vodafone,Travelling,4G,4,Satisfactory,12.9562165,77.7010297,Karnataka
Airtel,Indoor,4G,3,Satisfactory,17.37315076,78.54272083,Telangana
RJio,Outdoor,4G,4,Satisfactory,23.27293044,77.38299175,Madhya Pradesh
Airtel,Outdoor,4G,3,Satisfactory,13.15530618,78.34122299,Karnataka
RJio,Travelling,4G,4,Satisfactory,23.27293044,77.38299175,Madhya Pradesh
Vodafone,Indoor,3G,1,Poor Voice Quality,26.884258600000003,80.9371447,Uttar Pradesh
Airtel,Indoor,3G,5,Satisfactory,12.343243699999999,76.61856709999999,Karnataka
RJio,Indoor,4G,5,Satisfactory,18.56572568,73.80649404,Maharashtra
RJio,Indoor,4G,3,Call Dropped,22.68902207,75.83733631,Madhya Pradesh
RJio,Travelling,4G,1,Poor Voice Quality,28.6542536,77.1596859,NCT
Airtel,Outdoor,4G,1,Poor Voice Quality,14.29613445,79.9058445,Andhra Pradesh
Airtel,Indoor,4G,5,Satisfactory,19.2942351,72.87340879999999,Maharashtra
RJio,Travelling,4G,2,Poor Voice Quality,22.6785281,72.8612881,Gujarat
RJio,Travelling,4G,1,Poor Voice Quality,22.6785281,72.8612881,Gujarat
RJio,Indoor,4G,2,Poor Voice Quality,22.6785281,72.8612881,Gujarat
RJio,Indoor,4G,1,Poor Voice Quality,22.6785281,72.8612881,Gujarat
RJio,Indoor,4G,1,Poor Voice Quality,22.6840535,72.8593561,Gujarat
RJio,Indoor,4G,2,Poor Voice Quality,22.6840535,72.8593561,Gujarat
RJio,Indoor,4G,2,Poor Voice Quality,22.6840535,72.8593561,Gujarat
RJio,Indoor,4G,2,Poor Voice Quality,22.6840535,72.8593561,Gujarat
RJio,Indoor,4G,3,Satisfactory,22.6840535,72.8593561,Gujarat
RJio,Indoor,4G,2,Poor Voice Quality,22.6840535,72.8593561,Gujarat
RJio,Travelling,4G,3,Satisfactory,22.6785281,72.8612881,Gujarat
RJio,Travelling,4G,3,Satisfactory,23.066713500000002,72.54326409999999,Gujarat
Airtel,Travelling,4G,3,Satisfactory,13.15530618,78.34122299,Karnataka
Idea,Indoor,4G,1,Poor Voice Quality,18.65027919,73.83488874,Maharashtra
Vodafone,Outdoor,4G,5,Satisfactory,28.33955335,77.32261677,Haryana
RJio,Travelling,4G,4,Satisfactory,25.463691600000004,78.55155469,Uttar Pradesh
RJio,Indoor,4G,2,Poor Voice Quality,24.8233433,82.94461009999999,Uttar Pradesh
RJio,Travelling,4G,5,Satisfactory,19.0644631,72.86508509999999,Maharashtra
RJio,Indoor,4G,5,Satisfactory,19.0644631,72.86508509999999,Maharashtra
Idea,Indoor,4G,1,Poor Voice Quality,18.65021831,73.83470587,Maharashtra
RJio,Outdoor,4G,4,Satisfactory,20.60969625,72.92025388,Gujarat
RJio,Indoor,4G,1,Poor Voice Quality,30.144839299999997,77.8709984,Uttar Pradesh
Idea,Indoor,4G,1,Call Dropped,18.65021831,73.83470587,Maharashtra
Airtel,Outdoor,4G,5,Satisfactory,25.34387589,82.98094022,Uttar Pradesh
Airtel,Outdoor,4G,1,Poor Voice Quality,28.6693071,77.28468000000001,NCT
Airtel,Outdoor,4G,1,Poor Voice Quality,28.6693071,77.28468000000001,NCT
Airtel,Outdoor,4G,1,Poor Voice Quality,28.66921473,77.28466252,NCT
Airtel,Outdoor,4G,1,Poor Voice Quality,28.669325300000004,77.2846962,NCT
Airtel,Outdoor,4G,1,Poor Voice Quality,28.669325300000004,77.2846962,NCT
Vodafone,Indoor,4G,5,Satisfactory,18.997859100000003,72.8288032,Maharashtra
BSNL,Travelling,2G,4,Satisfactory,17.44829253,78.462775,Telangana
Idea,Travelling,2G,4,Satisfactory,17.4425668,78.3869358,Telangana
BSNL,Travelling,2G,3,Satisfactory,17.44279284,78.38697544,Telangana
BSNL,Travelling,2G,3,Satisfactory,17.44279284,78.38697544,Telangana
Idea,Travelling,2G,3,Satisfactory,17.433833399999997,78.40486682,Telangana
Idea,Travelling,2G,3,Satisfactory,17.44554492,78.37729779,Telangana
BSNL,Travelling,2G,4,Satisfactory,17.43705048,78.44598111,Telangana
BSNL,Travelling,2G,3,Satisfactory,17.44260536,78.38692054,Telangana
BSNL,Travelling,2G,4,Satisfactory,17.43855769,78.39784742,Telangana
Idea,Travelling,2G,4,Satisfactory,17.44179032,78.45813809,Telangana
Airtel,Indoor,3G,3,Call Dropped,13.409796300000002,80.1098805,Tamil Nadu
Airtel,Travelling,4G,4,Satisfactory,28.58040298,77.05916491,NCT
Airtel,Outdoor,4G,4,Satisfactory,28.60480266,77.12740129999999,NCT
Airtel,Outdoor,4G,4,Satisfactory,28.60480266,77.12740129999999,NCT
RJio,Indoor,4G,3,Satisfactory,22.9730126,72.5867318,Gujarat
RJio,Indoor,4G,5,Satisfactory,19.0644631,72.86508509999999,Maharashtra
Idea,Indoor,4G,1,Poor Voice Quality,18.65021831,73.83470587,Maharashtra
Airtel,Outdoor,4G,1,Poor Voice Quality,28.66921473,77.28466252,NCT
Vodafone,Indoor,4G,1,Poor Voice Quality,30.388240999999997,77.89432531,Uttarakhand
Vodafone,Outdoor,4G,2,Poor Voice Quality,12.915303399999999,77.6133367,Karnataka
Vodafone,Indoor,4G,3,Poor Voice Quality,22.5753832,88.40119759999999,West Bengal
Vodafone,Indoor,4G,3,Poor Voice Quality,22.575392,88.4011942,West Bengal
Airtel,Indoor,4G,5,Satisfactory,29.70780203,77.0030811,Haryana
Airtel,Indoor,3G,5,Satisfactory,19.458962300000003,72.8173901,Maharashtra
Airtel,Indoor,4G,3,Call Dropped,13.43557813,79.95640191,Tamil Nadu
RJio,Travelling,4G,1,Poor Voice Quality,27.24116217,80.24653749,Uttar Pradesh
BSNL,Travelling,3G,5,Satisfactory,17.405875299999998,78.43816120000001,Telangana
Vodafone,Travelling,4G,1,Poor Voice Quality,19.13163408,72.92740019,Maharashtra
Vodafone,Travelling,4G,4,Satisfactory,16.47340382,79.43567265,Andhra Pradesh
RJio,Travelling,4G,4,Satisfactory,16.47340382,79.43567265,Andhra Pradesh
Vodafone,Travelling,4G,4,Satisfactory,16.47362468,79.43574462,Andhra Pradesh
Airtel,Travelling,4G,3,Satisfactory,31.13563792,76.11075189,Punjab
Vodafone,Travelling,4G,5,Satisfactory,22.63787091,88.37287545,West Bengal
Airtel,Outdoor,4G,3,Satisfactory,13.15530618,78.34122299,Karnataka
Airtel,Indoor,4G,2,Poor Voice Quality,13.41148684,80.10688176,Tamil Nadu
RJio,Indoor,4G,1,Call Dropped,17.0046555,74.5162708,Maharashtra
RJio,Indoor,4G,1,Call Dropped,17.0046555,74.5162708,Maharashtra
Airtel,Outdoor,4G,1,Poor Voice Quality,28.669300399999997,77.2846935,NCT
RJio,Travelling,4G,2,Poor Voice Quality,28.6735842,77.30365040000001,NCT
Vodafone,Indoor,4G,1,Call Dropped,28.68310924,77.31655107,Uttar Pradesh
Airtel,Indoor,4G,4,Satisfactory,17.63679694,75.91263349,Maharashtra
Airtel,Outdoor,4G,1,Poor Voice Quality,28.669300399999997,77.2846935,NCT
RJio,Indoor,4G,2,Poor Voice Quality,28.6735842,77.30365040000001,NCT
RJio,Outdoor,4G,4,Satisfactory,18.51012628,73.92839652,Maharashtra
Airtel,Travelling,4G,5,Satisfactory,18.993386800000003,75.7561572,Maharashtra
RJio,Indoor,4G,5,Satisfactory,22.229805,84.92861667,Odisha
RJio,Travelling,4G,1,Poor Voice Quality,28.6735842,77.30365040000001,NCT
Airtel,Travelling,4G,1,Poor Voice Quality,30.664652500000003,76.7088805,Punjab
Airtel,Travelling,3G,1,Poor Voice Quality,30.664652500000003,76.7088805,Punjab
RJio,Indoor,4G,3,Satisfactory,30.31958539,78.08593278,Uttarakhand
Airtel,Indoor,4G,4,Satisfactory,17.63679694,75.91263349,Maharashtra
RJio,Outdoor,4G,4,Satisfactory,22.82696237,70.86209804,Gujarat
Vodafone,Indoor,2G,1,Poor Voice Quality,29.495970899999996,79.48042481,Uttarakhand
Idea,Indoor,3G,1,Poor Voice Quality,29.44362895,79.61230348,Uttarakhand
Idea,Indoor,3G,2,Poor Voice Quality,29.44362895,79.61230348,Uttarakhand
Idea,Indoor,3G,1,Poor Voice Quality,29.41740542,78.99844818,Uttarakhand
Vodafone,Indoor,3G,2,Poor Voice Quality,29.91644817,78.11083978,Uttarakhand
Vodafone,Indoor,3G,2,Poor Voice Quality,29.917119300000003,78.1102932,Uttarakhand
Vodafone,Indoor,3G,2,Poor Voice Quality,29.91818304,78.11577101,Uttarakhand
Airtel,Indoor,3G,1,Poor Voice Quality,29.94031936,78.15451519,Uttarakhand
Vodafone,Indoor,3G,1,Poor Voice Quality,29.97105971,78.18070448,Uttarakhand
Vodafone,Indoor,3G,1,Poor Voice Quality,29.916756,78.11192390000001,Uttarakhand
Vodafone,Indoor,3G,1,Poor Voice Quality,29.915143699999998,78.1081545,Uttarakhand
Vodafone,Indoor,3G,1,Poor Voice Quality,29.9180897,78.10530279999999,Uttarakhand
Vodafone,Indoor,3G,1,Poor Voice Quality,29.9180897,78.10530279999999,Uttarakhand
Vodafone,Indoor,3G,2,Poor Voice Quality,29.9159859,78.10958029999999,Uttarakhand
Vodafone,Indoor,3G,2,Poor Voice Quality,29.92645402,78.13656677,Uttarakhand
Vodafone,Indoor,3G,2,Poor Voice Quality,29.9164308,78.11079624,Uttarakhand
Vodafone,Indoor,3G,1,Poor Voice Quality,28.34850589,77.33267678,Haryana
Vodafone,Indoor,3G,2,Poor Voice Quality,28.34850589,77.33267678,Haryana
Vodafone,Indoor,3G,1,Poor Voice Quality,28.39829005,77.35303931,Haryana
Vodafone,Indoor,3G,1,Poor Voice Quality,28.39829005,77.35303931,Haryana
Vodafone,Travelling,4G,5,Satisfactory,22.63787091,88.37287545,West Bengal
Vodafone,Travelling,4G,5,Satisfactory,22.63787091,88.37287545,West Bengal
Airtel,Outdoor,4G,1,Call Dropped,17.48117552,78.32099926,Telangana
RJio,Indoor,4G,5,Satisfactory,17.41248576,78.47124129999999,Telangana
RJio,Indoor,4G,2,Poor Voice Quality,28.6735842,77.30365040000001,NCT
Airtel,Outdoor,4G,5,Satisfactory,25.34515851,82.9812881,Uttar Pradesh
RJio,Indoor,4G,4,Satisfactory,23.27293044,77.38299175,Madhya Pradesh
Airtel,Outdoor,4G,1,Poor Voice Quality,28.669299199999998,77.2846928,NCT
Airtel,Indoor,2G,1,Call Dropped,14.16679129,79.86048969,Andhra Pradesh
Airtel,Travelling,4G,1,Poor Voice Quality,30.664657799999997,76.70888000000001,Punjab
RJio,Indoor,4G,1,Call Dropped,17.0046555,74.5162708,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,30.34124404,77.95457981,Uttarakhand
Airtel,Indoor,4G,4,Satisfactory,17.63679694,75.91263349,Maharashtra
RJio,Indoor,4G,2,Poor Voice Quality,25.0144602,88.13977870000001,West Bengal
RJio,Indoor,4G,2,Poor Voice Quality,25.0144602,88.13977870000001,West Bengal
RJio,Indoor,4G,2,Poor Voice Quality,25.0144602,88.13977870000001,West Bengal
Airtel,Indoor,4G,4,Satisfactory,17.4459014,78.3799701,Telangana
Airtel,Travelling,4G,4,Satisfactory,28.60808865,77.23578139,NCT
RJio,Indoor,4G,3,Satisfactory,28.68598028,77.36202839,Uttar Pradesh
Airtel,Indoor,4G,5,Satisfactory,17.4458837,78.3799906,Telangana
Idea,Indoor,4G,1,Poor Voice Quality,30.326571899999998,78.03656490000002,Uttarakhand
Airtel,Indoor,4G,5,Satisfactory,17.47415378,78.42410146,Telangana
RJio,Travelling,4G,5,Satisfactory,31.13563792,76.11075189,Punjab
Airtel,Indoor,4G,5,Satisfactory,17.47415378,78.42410146,Telangana
Idea,Indoor,3G,4,Satisfactory,17.45255167,78.50176667,Telangana
Airtel,Outdoor,4G,3,Satisfactory,28.60808865,77.23578139,NCT
BSNL,Outdoor,3G,5,Satisfactory,19.87917079,74.47747436,Maharashtra
RJio,Travelling,4G,2,Poor Voice Quality,28.62892421,77.07679227,NCT
Airtel,Indoor,4G,1,Poor Voice Quality,14.146522899999999,79.85425129999999,Andhra Pradesh
Vodafone,Travelling,4G,1,Poor Voice Quality,19.12980944,72.92621474,Maharashtra
Vodafone,Travelling,4G,1,Poor Voice Quality,19.12980944,72.92621474,Maharashtra
Vodafone,Travelling,4G,1,Poor Voice Quality,19.12980944,72.92621474,Maharashtra
Vodafone,Travelling,4G,1,Poor Voice Quality,19.12980944,72.92621474,Maharashtra
Vodafone,Travelling,4G,1,Poor Voice Quality,19.12980944,72.92621474,Maharashtra
Airtel,Travelling,4G,3,Satisfactory,12.97647784,77.74154421,Karnataka
Idea,Outdoor,4G,4,Satisfactory,30.583206300000004,76.8432492,Punjab
RJio,Indoor,4G,1,Poor Voice Quality,28.555849300000002,77.35795136,Uttar Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74443028,80.17147909,Andhra Pradesh
Idea,Travelling,4G,5,Satisfactory,15.74443028,80.17147909,Andhra Pradesh
RJio,Outdoor,4G,4,Satisfactory,28.629061600000004,77.2777082,NCT
RJio,Travelling,4G,4,Satisfactory,23.27293044,77.38299175,Madhya Pradesh
RJio,Indoor,4G,4,Satisfactory,23.27293044,77.38299175,Madhya Pradesh
Vodafone,Indoor,3G,5,Satisfactory,18.998037300000004,72.8292074,Maharashtra
RJio,Indoor,4G,4,Satisfactory,23.27293044,77.38299175,Madhya Pradesh
RJio,Outdoor,4G,4,Satisfactory,23.27293044,77.38299175,Madhya Pradesh
RJio,Travelling,4G,2,Poor Voice Quality,28.6735842,77.30365040000001,NCT
Airtel,Indoor,4G,5,Satisfactory,19.46063577,72.81733003,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,17.44588673,78.38001072,Telangana
Vodafone,Travelling,4G,1,Poor Voice Quality,19.26365815,72.96798377,Maharashtra
Idea,Indoor,4G,5,Satisfactory,15.74443028,80.17147909,Andhra Pradesh
Airtel,Indoor,4G,5,Satisfactory,26.88630378,80.94165037,Uttar Pradesh
RJio,Indoor,4G,4,Satisfactory,24.96582698,84.01731004,Bihar
Vodafone,Indoor,4G,5,Satisfactory,12.96524549,80.26160768,Tamil Nadu
Vodafone,Indoor,4G,5,Satisfactory,12.9653085,80.26149140000001,Tamil Nadu
Vodafone,Outdoor,4G,5,Satisfactory,12.9655038,80.26147246,Tamil Nadu
Vodafone,Indoor,4G,5,Satisfactory,12.965305,80.2614973,Tamil Nadu
Vodafone,Indoor,2G,5,Satisfactory,12.94991487,80.24093499,Tamil Nadu
Vodafone,Indoor,4G,5,Satisfactory,12.965319099999999,80.261462,Tamil Nadu
Vodafone,Indoor,4G,5,Satisfactory,12.9653188,80.261463,Tamil Nadu
Vodafone,Indoor,4G,5,Satisfactory,12.965311199999999,80.26146390000001,Tamil Nadu
Vodafone,Indoor,4G,4,Satisfactory,12.883508599999999,77.6020418,Karnataka
Airtel,Travelling,4G,1,Poor Voice Quality,30.664652500000003,76.7088805,Punjab
Airtel,Indoor,3G,4,Satisfactory,30.34555178,78.04612892,Uttarakhand
RJio,Indoor,4G,4,Satisfactory,18.604812399999997,73.87627393,Maharashtra
RJio,Indoor,4G,4,Satisfactory,8.5300779,76.9478343,Kerala
Vodafone,Indoor,4G,5,Satisfactory,12.9653188,80.26147209999999,Tamil Nadu
RJio,Indoor,4G,2,Poor Voice Quality,28.6735842,77.30365040000001,NCT
RJio,Indoor,4G,4,Satisfactory,23.27293044,77.38299175,Madhya Pradesh
RJio,Indoor,4G,2,Poor Voice Quality,14.632082,77.606175,Andhra Pradesh
Airtel,Travelling,4G,5,Satisfactory,18.993386800000003,75.7561572,Maharashtra
Airtel,Travelling,4G,5,Satisfactory,10.9025806,76.08686970000001,Kerala
Vodafone,Indoor,3G,1,Call Dropped,19.23098188,72.86353412,Maharashtra
RJio,Travelling,4G,1,Poor Voice Quality,27.89009834,79.90922394,Uttar Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74459415,80.17102149,Andhra Pradesh
Idea,Indoor,3G,1,Poor Voice Quality,28.548122600000003,77.2532772,Uttar Pradesh
RJio,Indoor,4G,5,Satisfactory,30.84055315,76.94321956,Himachal Pradesh
Vodafone,Indoor,4G,4,Satisfactory,22.5748628,88.4012796,West Bengal
RJio,Travelling,4G,1,Poor Voice Quality,27.89009834,79.90922394,Uttar Pradesh
Airtel,Travelling,4G,1,Poor Voice Quality,30.664652500000003,76.7088805,Punjab
RJio,Indoor,4G,3,Satisfactory,21.51658424,70.44657062,Gujarat
Idea,Indoor,4G,5,Satisfactory,15.74459415,80.17102149,Andhra Pradesh
BSNL,Indoor,3G,4,Satisfactory,16.69081716,74.2052925,Maharashtra
Vodafone,Indoor,4G,4,Satisfactory,22.5753745,88.40118659999999,West Bengal
RJio,Indoor,4G,5,Satisfactory,12.889225999999999,80.2037745,Tamil Nadu
RJio,Indoor,4G,2,Poor Voice Quality,28.6735842,77.30365040000001,NCT
RJio,Travelling,4G,1,Poor Voice Quality,27.89009834,79.90922394,Uttar Pradesh
Vodafone,Indoor,4G,1,Call Dropped,22.575391800000002,88.4011942,West Bengal
Idea,Indoor,4G,5,Satisfactory,15.74459415,80.17102149,Andhra Pradesh
Idea,Outdoor,4G,1,Call Dropped,16.86632381,81.92719562,Andhra Pradesh
Idea,Outdoor,4G,1,Poor Voice Quality,16.86632381,81.92719562,Andhra Pradesh
Idea,Outdoor,4G,1,Call Dropped,16.86632381,81.92719562,Andhra Pradesh
Airtel,Indoor,4G,5,Satisfactory,26.13466639,87.86331957,West Bengal
Vodafone,Indoor,4G,5,Satisfactory,21.50935192,70.43909742,Gujarat
Idea,Indoor,4G,5,Satisfactory,15.74459415,80.17102149,Andhra Pradesh
Airtel,Outdoor,4G,5,Satisfactory,16.5443686,81.5236184,Andhra Pradesh
RJio,Indoor,4G,5,Satisfactory,21.2092694,72.85660209999999,Gujarat
Vodafone,Indoor,3G,5,Satisfactory,21.50925171,70.43901645,Gujarat
Vodafone,Outdoor,4G,1,Call Dropped,18.55391961,73.92153446,Maharashtra
RJio,Outdoor,4G,5,Satisfactory,18.52435185,73.87204781,Maharashtra
BSNL,Outdoor,2G,4,Satisfactory,12.9384041,77.5400214,Karnataka
BSNL,Travelling,3G,4,Satisfactory,12.9385819,77.539897,Karnataka
BSNL,Outdoor,3G,4,Satisfactory,12.93535937,77.54382499,Karnataka
BSNL,Indoor,2G,3,Satisfactory,12.93835392,77.54000359,Karnataka
BSNL,Travelling,3G,4,Satisfactory,12.938409199999999,77.540013,Karnataka
BSNL,Outdoor,3G,1,Poor Voice Quality,12.94071189,77.54282346,Karnataka
BSNL,Outdoor,3G,4,Satisfactory,12.9384323,77.540024,Karnataka
RJio,Indoor,4G,2,Poor Voice Quality,28.6735842,77.30365040000001,NCT
RJio,Outdoor,4G,4,Satisfactory,21.1316693,73.10258359999999,Gujarat
RJio,Travelling,4G,1,Poor Voice Quality,30.3265163,78.03662270000001,Uttarakhand
Vodafone,Indoor,3G,4,Satisfactory,13.0449424,80.22663745,Tamil Nadu
RJio,Indoor,4G,1,Call Dropped,25.58616788,85.16019825,Bihar
Airtel,Indoor,3G,3,Call Dropped,13.43581264,79.95641774,Tamil Nadu
RJio,Travelling,4G,2,Poor Voice Quality,28.6735842,77.30365040000001,NCT
Idea,Indoor,4G,5,Satisfactory,15.74435608,80.17146256,Andhra Pradesh
Vodafone,Travelling,4G,1,Poor Voice Quality,19.28016064,72.92999609,Maharashtra
RJio,Travelling,4G,1,Poor Voice Quality,28.555849300000002,77.35795136,Uttar Pradesh
RJio,Indoor,4G,4,Satisfactory,30.314904499999997,78.0847872,Uttarakhand
RJio,Indoor,4G,5,Satisfactory,26.13466639,87.86331957,West Bengal
Airtel,Travelling,4G,5,Satisfactory,12.98957363,77.66391354,Karnataka
RJio,Travelling,4G,1,Poor Voice Quality,27.89009834,79.90922394,Uttar Pradesh
MTNL,Travelling,4G,5,Satisfactory,19.04639964,72.8633607,Maharashtra
RJio,Travelling,4G,5,Satisfactory,18.50661827,73.89967768,Maharashtra
RJio,Travelling,4G,2,Poor Voice Quality,28.6735842,77.30365040000001,NCT
Airtel,Travelling,4G,1,Poor Voice Quality,30.6848969,76.83079790000001,Chandigarh
RJio,Travelling,4G,2,Poor Voice Quality,28.6735842,77.30365040000001,NCT
RJio,Indoor,4G,1,Poor Voice Quality,28.720281,77.21388320000001,NCT
RJio,Indoor,4G,3,Satisfactory,21.51658424,70.44657062,Gujarat
Airtel,Indoor,4G,4,Satisfactory,21.51658424,70.44657062,Gujarat
RJio,Indoor,4G,3,Satisfactory,21.51661724,70.44668085,Gujarat
Airtel,Outdoor,4G,4,Satisfactory,28.60808865,77.23578139,NCT
